shipment_id,country_code,origin_region,destination_region,carrier_name,status,departure_time_local,departure_timezone,departure_time_utc,departure_dst,arrival_time_local,arrival_timezone,arrival_time_utc,arrival_dst,temperature_celsius,weight_kg,is_delayed,border_crossing,ts_arrival_before_departure,ts_duplicate_departure,ts_duplicate_arrival,region_origin_mismatch_country,region_dest_mismatch_country,is_delayed_status_inconsistent,border_crossing_inconsistent,key_field_empty,issue_count
NA-20260812-0011117,US,NJ,NU,Pacific Rim Express,DELAYED,2026-08-12T12:45:22,America/New_York,2026-08-12T16:45:22+00:00,True,2026-08-12T02:42:25,America/Regina,2026-08-12T08:42:25+00:00,False,12.0,6279.62,False,True,True,False,False,False,True,True,False,False,3
NA-20260812-0010519,CA,BC,NT,Pacific Rim Express,IN_TRANSIT,2026-08-12T15:56:12,America/Edmonton,2026-08-12T21:56:12+00:00,True,2026-08-12T07:49:10,America/Toronto,2026-08-12T11:49:10+00:00,True,43.8,19934.08,False,False,True,True,False,False,False,False,False,False,2
NA-20260812-0009565,US,AK,UT,SwiftLine Freight,DELIVERED,2026-08-12T05:35:11,America/Denver,2026-08-12T11:35:11+00:00,True,2026-08-12T08:40:52,America/Halifax,2026-08-12T11:40:52+00:00,True,-0.9,13882.29,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0001666,US,MI,SK,BlueRoute Freight,CUSTOMS_HOLD,2026-08-12T19:05:51,America/Phoenix,2026-08-13T02:05:51+00:00,False,2026-08-12T21:32:48,America/Phoenix,2026-08-13T04:32:48+00:00,False,2.0,1780.56,False,True,False,True,False,False,True,False,False,False,2
NA-20260812-0004677,US,QC,CA,Trans-Canada Haulers,DELAYED,2026-08-12T22:26:00,Pacific/Honolulu,2026-08-13T08:26:00+00:00,False,2026-08-12T16:59:00,America/Edmonton,2026-08-12T22:59:00+00:00,True,48.7,20014.41,False,True,True,False,False,True,False,True,False,False,3
NA-20260812-0010237,US,CA,SD,Gulf Coast Shipping,CUSTOMS_HOLD,2026-08-12T19:20:41,America/Winnipeg,2026-08-13T00:20:41+00:00,True,2026-08-12T17:49:58,America/Regina,2026-08-12T23:49:58+00:00,False,-12.6,327.22,False,False,True,False,True,False,False,False,False,False,2
NA-20260812-0009999,US,IL,RI,SwiftLine Freight,DELIVERED,2026-08-12T01:43:39,America/Winnipeg,2026-08-12T06:43:39+00:00,True,2026-08-12T16:25:45,America/Winnipeg,2026-08-12T21:25:45+00:00,True,36.8,7125.88,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0004910,US,MD,SK,Rocky Mountain Movers,DELAYED,2026-08-12T01:39:19,America/Toronto,2026-08-12T05:39:19+00:00,True,2026-08-12T21:45:14,America/Vancouver,2026-08-13T04:45:14+00:00,True,-24.2,18058.4,False,True,False,False,False,False,True,True,False,False,2
NA-20260812-0010019,CA,WA,SK,Northern Star Logistics,IN_TRANSIT,2026-08-12T13:13:25,America/New_York,2026-08-12T17:13:25+00:00,True,2026-08-12T09:44:18,America/Edmonton,2026-08-12T15:44:18+00:00,True,-24.5,15833.29,False,True,True,False,False,True,False,False,False,False,2
NA-20260812-0007780,CA,YT,SD,BlueRoute Freight,CUSTOMS_HOLD,2026-08-12T06:11:25,America/St_Johns,2026-08-12T08:41:25+00:00,True,2026-08-12T12:01:10,America/Vancouver,2026-08-12T19:01:10+00:00,True,-20.0,14369.63,False,True,False,False,False,False,True,False,False,False,1
NA-20260812-0005158,US,AB,NH,Trans-Canada Haulers,DELAYED,2026-08-12T16:10:12,America/St_Johns,2026-08-12T18:40:12+00:00,True,2026-08-12T09:08:49,America/Los_Angeles,2026-08-12T16:08:49+00:00,True,25.4,633.52,False,True,True,False,False,True,False,True,False,False,3
NA-20260812-0010437,US,NL,GA,Pacific Rim Express,CUSTOMS_HOLD,2026-08-12T01:30:23,Pacific/Honolulu,2026-08-12T11:30:23+00:00,False,2026-08-12T09:30:20,America/Chicago,2026-08-12T14:30:20+00:00,True,-5.3,14534.35,True,True,False,False,False,True,False,True,False,False,2
NA-20260812-0005169,CA,IL,NE,Midwest Carriers,CUSTOMS_HOLD,2026-08-12T16:42:54,America/St_Johns,2026-08-12T19:12:54+00:00,True,2026-08-12T10:45:24,America/Phoenix,2026-08-12T17:45:24+00:00,False,9.3,3055.85,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0010168,US,OR,NT,PrairieLink Carriers,CUSTOMS_HOLD,2026-08-12T23:55:24,America/Denver,2026-08-13T05:55:24+00:00,True,2026-08-12T11:15:21,America/Denver,2026-08-12T17:15:21+00:00,True,18.6,18915.09,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0009667,CA,NJ,NB,Trans-Canada Haulers,CUSTOMS_HOLD,2026-08-12T20:08:49,America/Vancouver,2026-08-13T03:08:49+00:00,True,2026-08-12T07:30:06,America/Los_Angeles,2026-08-12T14:30:06+00:00,True,-35.0,647.24,False,True,True,False,False,True,False,False,False,False,2
NA-20260812-0008784,CA,QC,MN,BlueRoute Freight,IN_TRANSIT,2026-08-12T11:39:48,America/New_York,2026-08-12T15:39:48+00:00,True,2026-08-12T14:32:43,America/Halifax,2026-08-12T17:32:43+00:00,True,-13.0,16645.08,False,True,False,False,False,False,True,False,False,False,1
NA-20260812-0004062,CA,MT,WV,PrairieLink Carriers,CUSTOMS_HOLD,2026-08-12T13:26:39,America/Anchorage,2026-08-12T21:26:39+00:00,True,2026-08-12T05:45:48,America/Edmonton,2026-08-12T11:45:48+00:00,True,-1.3,3136.0,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0010035,CA,OR,NB,Atlantic Bridge Transport,CUSTOMS_HOLD,2026-08-12T14:24:36,America/Chicago,2026-08-12T19:24:36+00:00,True,2026-08-12T02:16:22,America/Vancouver,2026-08-12T09:16:22+00:00,True,29.2,21419.25,False,True,True,False,False,True,False,False,False,False,2
NA-20260812-0005297,US,NH,OH,Gulf Coast Shipping,DELIVERED,2026-08-12T09:23:05,America/Halifax,2026-08-12T12:23:05+00:00,True,2026-08-12T04:59:53,America/Halifax,2026-08-12T07:59:53+00:00,True,-3.2,22410.02,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0005960,CA,MD,NS,Atlantic Bridge Transport,PICKED_UP,2026-08-12T12:10:23,America/Halifax,2026-08-12T15:10:23+00:00,True,2026-08-12T05:49:51,America/Los_Angeles,2026-08-12T12:49:51+00:00,True,-34.8,24444.74,False,True,True,False,False,True,False,False,False,False,2
NA-20260812-0002608,US,NM,NY,Trans-Canada Haulers,CUSTOMS_HOLD,2026-08-12T06:10:31,America/Denver,2026-08-12T12:10:31+00:00,True,2026-08-12T02:17:20,America/Los_Angeles,2026-08-12T09:17:20+00:00,True,-10.3,2883.73,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0000820,US,VA,PA,Midwest Carriers,CUSTOMS_HOLD,2026-08-12T17:45:20,America/Phoenix,2026-08-13T00:45:20+00:00,False,2026-08-12T02:33:50,America/Chicago,2026-08-12T07:33:50+00:00,True,-32.3,10577.88,True,False,True,False,False,False,False,True,False,False,2
NA-20260812-0007583,CA,MI,DE,Rocky Mountain Movers,CUSTOMS_HOLD,2026-08-12T14:26:56,America/Phoenix,2026-08-12T21:26:56+00:00,False,2026-08-12T08:59:01,America/Denver,2026-08-12T14:59:01+00:00,True,29.3,7993.38,False,False,True,True,False,True,True,False,False,False,4
NA-20260812-0001454,US,NV,MI,Gulf Coast Shipping,DELAYED,2026-08-12T01:35:21,America/Anchorage,2026-08-12T09:35:21+00:00,True,2026-08-12T20:48:00,America/Winnipeg,2026-08-13T01:48:00+00:00,True,6.0,9414.16,False,False,False,False,False,False,False,True,False,False,1
NA-20260812-0007835,US,OK,HI,Pacific Rim Express,DELIVERED,2026-08-12T18:49:23,America/Edmonton,2026-08-13T00:49:23+00:00,True,2026-08-12T10:45:47,America/Vancouver,2026-08-12T17:45:47+00:00,True,3.2,9380.52,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0006042,CA,TX,KS,PrairieLink Carriers,IN_TRANSIT,2026-08-12T14:13:34,America/Anchorage,2026-08-12T22:13:34+00:00,True,2026-08-12T03:28:39,America/Anchorage,2026-08-12T11:28:39+00:00,True,-26.7,6522.87,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0006894,CA,RI,AL,Atlantic Bridge Transport,DELAYED,2026-08-12T21:25:46,America/Toronto,2026-08-13T01:25:46+00:00,True,2026-08-12T14:43:46,America/Winnipeg,2026-08-12T19:43:46+00:00,True,20.2,8964.73,False,False,True,False,False,True,True,True,False,False,4
NA-20260812-0011434,US,DE,DE,Midwest Carriers,DELAYED,2026-08-12T23:04:17,America/Los_Angeles,2026-08-13T06:04:17+00:00,True,2026-08-12T07:44:05,America/Chicago,2026-08-12T12:44:05+00:00,True,40.8,12107.95,False,False,True,False,True,False,False,True,False,False,3
NA-20260812-0003591,CA,UT,AL,SwiftLine Freight,PICKED_UP,2026-08-12T22:11:40,America/Chicago,2026-08-13T03:11:40+00:00,True,2026-08-12T04:04:29,America/Phoenix,2026-08-12T11:04:29+00:00,False,-4.1,21877.78,False,False,True,True,False,True,True,False,False,False,4
NA-20260812-0010141,CA,CO,AK,PrairieLink Carriers,IN_TRANSIT,2026-08-12T08:16:20,America/Los_Angeles,2026-08-12T15:16:20+00:00,True,2026-08-12T01:25:51,America/Los_Angeles,2026-08-12T08:25:51+00:00,True,25.5,11613.07,False,False,True,True,False,True,True,False,False,False,4
NA-20260812-0001863,US,WI,PE,Rocky Mountain Movers,PICKED_UP,2026-08-12T05:29:14,America/Denver,2026-08-12T11:29:14+00:00,True,2026-08-12T03:56:45,America/Toronto,2026-08-12T07:56:45+00:00,True,10.3,2250.21,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0002720,CA,NM,IN,Pacific Rim Express,IN_TRANSIT,2026-08-12T08:55:46,America/Vancouver,2026-08-12T15:55:46+00:00,True,2026-08-12T02:42:12,America/Regina,2026-08-12T08:42:12+00:00,False,-3.7,11684.36,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0004260,CA,OK,NH,Northern Star Logistics,PICKED_UP,2026-08-12T09:51:41,America/Edmonton,2026-08-12T15:51:41+00:00,True,2026-08-12T13:38:31,America/Winnipeg,2026-08-12T18:38:31+00:00,True,-17.2,20333.36,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0006009,CA,MB,NH,Rocky Mountain Movers,DELAYED,2026-08-12T17:20:45,America/Anchorage,2026-08-13T01:20:45+00:00,True,2026-08-12T05:42:45,America/Phoenix,2026-08-12T12:42:45+00:00,False,2.6,8180.34,False,True,True,False,False,False,True,True,False,False,3
NA-20260812-0006418,CA,MO,WY,Pacific Rim Express,CUSTOMS_HOLD,2026-08-12T13:13:00,America/Anchorage,2026-08-12T21:13:00+00:00,True,2026-08-12T15:03:06,America/Toronto,2026-08-12T19:03:06+00:00,True,40.5,6631.32,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0009192,US,VA,PA,Midwest Carriers,PICKED_UP,2026-08-12T12:56:10,America/Winnipeg,2026-08-12T17:56:10+00:00,True,2026-08-12T04:12:47,America/New_York,2026-08-12T08:12:47+00:00,True,25.2,3426.64,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0000176,US,NJ,MD,Rocky Mountain Movers,DELIVERED,2026-08-12T14:17:00,America/Denver,2026-08-12T20:17:00+00:00,True,2026-08-12T22:09:01,America/Denver,2026-08-13T04:09:01+00:00,True,-10.8,15266.84,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0008492,US,TX,SC,SwiftLine Freight,IN_TRANSIT,2026-08-12T05:32:50,America/Anchorage,2026-08-12T13:32:50+00:00,True,2026-08-12T14:38:47,America/Los_Angeles,2026-08-12T21:38:47+00:00,True,3.9,16978.69,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0010381,US,NJ,BC,SwiftLine Freight,DELIVERED,2026-08-12T07:15:23,Pacific/Honolulu,2026-08-12T17:15:23+00:00,False,2026-08-12T22:28:29,America/Regina,2026-08-13T04:28:29+00:00,False,35.8,16354.05,False,True,False,False,False,False,True,False,False,False,1
NA-20260812-0011118,US,SK,HI,Northern Star Logistics,CUSTOMS_HOLD,2026-08-12T22:13:18,America/Winnipeg,2026-08-13T03:13:18+00:00,True,2026-08-12T10:32:41,America/Vancouver,2026-08-12T17:32:41+00:00,True,-20.8,11545.48,False,True,True,False,False,True,False,False,False,False,2
NA-20260812-0007188,US,OH,AR,Northern Star Logistics,DELIVERED,2026-08-12T08:18:47,America/Los_Angeles,2026-08-12T15:18:47+00:00,True,2026-08-12T22:37:00,Pacific/Honolulu,2026-08-13T08:37:00+00:00,False,34.2,17628.11,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0006023,US,AL,NY,Trans-Canada Haulers,CUSTOMS_HOLD,2026-08-12T02:57:10,America/Regina,2026-08-12T08:57:10+00:00,False,2026-08-12T12:57:32,America/Chicago,2026-08-12T17:57:32+00:00,True,-33.4,17927.02,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0007151,CA,NH,WV,Atlantic Bridge Transport,DELAYED,2026-08-12T15:11:29,America/New_York,2026-08-12T19:11:29+00:00,True,2026-08-12T14:28:04,America/Chicago,2026-08-12T19:28:04+00:00,True,-8.7,23683.05,False,False,False,False,False,True,True,True,False,False,3
NA-20260812-0003210,CA,GA,MT,Atlantic Bridge Transport,DELIVERED,2026-08-12T18:18:18,America/Phoenix,2026-08-13T01:18:18+00:00,False,2026-08-12T19:57:57,America/Vancouver,2026-08-13T02:57:57+00:00,True,3.7,11350.3,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0000005,CA,VT,IL,PrairieLink Carriers,PICKED_UP,2026-08-12T05:51:59,America/Phoenix,2026-08-12T12:51:59+00:00,False,2026-08-12T19:04:37,Pacific/Honolulu,2026-08-13T05:04:37+00:00,False,31.8,6388.77,True,False,False,False,False,True,True,True,False,False,3
NA-20260812-0009892,CA,NB,OK,Trans-Canada Haulers,PICKED_UP,2026-08-12T20:24:56,Pacific/Honolulu,2026-08-13T06:24:56+00:00,False,2026-08-12T02:10:05,America/St_Johns,2026-08-12T04:40:05+00:00,True,-31.1,3765.95,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0000744,US,AB,OR,Pacific Rim Express,CUSTOMS_HOLD,2026-08-12T17:50:02,America/Regina,2026-08-12T23:50:02+00:00,False,2026-08-12T06:25:47,America/Halifax,2026-08-12T09:25:47+00:00,True,-30.1,21542.21,False,True,True,False,False,True,False,False,False,False,2
NA-20260812-0005322,US,HI,WY,Pacific Rim Express,DELAYED,2026-08-12T22:44:17,America/Vancouver,2026-08-13T05:44:17+00:00,True,2026-08-12T17:27:57,America/Toronto,2026-08-12T21:27:57+00:00,True,54.3,3570.1,False,False,True,False,False,False,False,True,False,False,2
NA-20260812-0006579,CA,NT,HI,Pacific Rim Express,IN_TRANSIT,2026-08-12T04:37:20,America/Phoenix,2026-08-12T11:37:20+00:00,False,2026-08-12T04:55:22,America/Anchorage,2026-08-12T12:55:22+00:00,True,35.3,14736.43,False,True,False,False,False,False,True,False,False,False,1
NA-20260812-0008731,CA,NS,ID,Trans-Canada Haulers,PICKED_UP,2026-08-12T19:52:37,America/New_York,2026-08-12T23:52:37+00:00,True,2026-08-12T17:27:43,America/Vancouver,2026-08-13T00:27:43+00:00,True,54.1,3763.5,False,True,False,False,False,False,True,False,False,False,1
NA-20260812-0000297,US,TX,SC,Gulf Coast Shipping,DELAYED,2026-08-12T02:56:09,America/Los_Angeles,2026-08-12T09:56:09+00:00,True,2026-08-12T03:50:13,Pacific/Honolulu,2026-08-12T13:50:13+00:00,False,8.7,5448.97,False,False,False,False,False,False,False,True,False,False,1
NA-20260812-0001980,CA,PE,MN,Rocky Mountain Movers,CUSTOMS_HOLD,2026-08-12T13:56:17,America/Chicago,2026-08-12T18:56:17+00:00,True,2026-08-12T11:59:31,America/Edmonton,2026-08-12T17:59:31+00:00,True,47.5,2216.04,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0001854,CA,SC,MN,Rocky Mountain Movers,DELIVERED,2026-08-12T17:49:47,America/Winnipeg,2026-08-12T22:49:47+00:00,True,2026-08-12T20:34:54,America/Vancouver,2026-08-13T03:34:54+00:00,True,4.7,1004.38,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0010325,US,GA,CT,Gulf Coast Shipping,DELIVERED,2026-08-12T17:31:52,America/Anchorage,2026-08-13T01:31:52+00:00,True,2026-08-12T17:26:13,Pacific/Honolulu,2026-08-13T03:26:13+00:00,False,26.9,17033.06,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0009079,CA,VA,OR,Midwest Carriers,DELAYED,2026-08-12T10:25:32,America/Chicago,2026-08-12T15:25:32+00:00,True,2026-08-12T23:00:37,America/Los_Angeles,2026-08-13T06:00:37+00:00,True,-7.0,23933.54,False,False,False,False,False,True,True,True,False,False,3
NA-20260812-0007492,US,ME,GA,BlueRoute Freight,DELIVERED,2026-08-12T20:46:14,America/Vancouver,2026-08-13T03:46:14+00:00,True,2026-08-12T22:42:25,America/Winnipeg,2026-08-13T03:42:25+00:00,True,41.9,10915.84,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0008792,US,NU,OK,Rocky Mountain Movers,CUSTOMS_HOLD,2026-08-12T04:20:15,America/Halifax,2026-08-12T07:20:15+00:00,True,2026-08-12T08:13:31,America/New_York,2026-08-12T12:13:31+00:00,True,20.6,5508.6,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0009819,US,DC,YT,Northern Star Logistics,DELIVERED,2026-08-12T20:56:14,America/Anchorage,2026-08-13T04:56:14+00:00,True,2026-08-12T00:16:52,America/Edmonton,2026-08-12T06:16:52+00:00,True,21.6,14373.83,False,True,True,True,False,False,True,False,False,False,3
NA-20260812-0010257,CA,KY,VT,Rocky Mountain Movers,CUSTOMS_HOLD,2026-08-12T12:40:22,America/Denver,2026-08-12T18:40:22+00:00,True,2026-08-12T16:48:25,America/St_Johns,2026-08-12T19:18:25+00:00,True,52.7,2510.34,True,False,False,False,False,True,True,True,False,False,3
NA-20260812-0002889,US,CA,TN,Midwest Carriers,DELAYED,2026-08-12T12:32:43,America/New_York,2026-08-12T16:32:43+00:00,True,2026-08-12T05:55:26,America/Regina,2026-08-12T11:55:26+00:00,False,46.8,19051.1,True,False,True,False,False,False,False,False,False,False,1
NA-20260812-0002356,CA,ND,QC,Atlantic Bridge Transport,DELAYED,2026-08-12T13:26:47,America/Halifax,2026-08-12T16:26:47+00:00,True,2026-08-12T17:35:24,Pacific/Honolulu,2026-08-13T03:35:24+00:00,False,-12.7,14256.69,True,True,False,False,False,True,False,False,False,False,1
NA-20260812-0008500,US,VT,QC,Northern Star Logistics,DELIVERED,2026-08-12T03:17:33,America/Chicago,2026-08-12T08:17:33+00:00,True,2026-08-12T13:52:28,America/Halifax,2026-08-12T16:52:28+00:00,True,-14.9,17089.12,False,True,False,True,False,False,True,False,False,False,2
NA-20260812-0008064,US,VT,MO,Gulf Coast Shipping,DELAYED,2026-08-12T17:15:01,America/Phoenix,2026-08-13T00:15:01+00:00,False,2026-08-12T09:43:21,America/Regina,2026-08-12T15:43:21+00:00,False,-32.3,20863.83,False,False,True,False,True,False,False,True,False,False,3
NA-20260812-0011456,CA,NL,ND,Gulf Coast Shipping,IN_TRANSIT,2026-08-12T21:07:05,America/Winnipeg,2026-08-13T02:07:05+00:00,True,2026-08-12T14:46:31,America/Anchorage,2026-08-12T22:46:31+00:00,True,30.7,23629.94,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0005333,US,IA,NT,BlueRoute Freight,PICKED_UP,2026-08-12T10:20:11,America/St_Johns,2026-08-12T12:50:11+00:00,True,2026-08-12T14:02:12,America/Los_Angeles,2026-08-12T21:02:12+00:00,True,53.9,15508.13,False,True,False,False,False,False,True,False,False,False,1
NA-20260812-0006583,US,AL,KS,Midwest Carriers,DELAYED,2026-08-12T13:38:48,America/Vancouver,2026-08-12T20:38:48+00:00,True,2026-08-12T04:05:11,America/Vancouver,2026-08-12T11:05:11+00:00,True,40.0,11970.32,False,False,True,False,False,False,False,True,False,False,2
NA-20260812-0003200,CA,OH,VA,BlueRoute Freight,DELIVERED,2026-08-12T00:26:51,America/Denver,2026-08-12T06:26:51+00:00,True,2026-08-12T23:44:37,America/Toronto,2026-08-13T03:44:37+00:00,True,-10.3,22407.36,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0006704,US,NM,SC,PrairieLink Carriers,IN_TRANSIT,2026-08-12T04:08:06,Pacific/Honolulu,2026-08-12T14:08:06+00:00,False,2026-08-12T12:39:10,America/Los_Angeles,2026-08-12T19:39:10+00:00,True,4.2,21104.41,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0003131,CA,CA,NU,Trans-Canada Haulers,IN_TRANSIT,2026-08-12T16:14:19,America/Los_Angeles,2026-08-12T23:14:19+00:00,True,2026-08-12T03:54:39,America/Halifax,2026-08-12T06:54:39+00:00,True,-2.6,11338.51,False,True,True,True,False,True,False,False,False,False,3
NA-20260812-0001798,US,MO,KS,SwiftLine Freight,DELIVERED,2026-08-12T01:34:06,America/Los_Angeles,2026-08-12T08:34:06+00:00,True,2026-08-12T05:28:08,America/Edmonton,2026-08-12T11:28:08+00:00,True,-2.3,20716.11,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0005686,CA,OR,ID,Rocky Mountain Movers,PICKED_UP,2026-08-12T10:22:36,America/Halifax,2026-08-12T13:22:36+00:00,True,2026-08-12T07:29:44,America/St_Johns,2026-08-12T09:59:44+00:00,True,13.7,1579.72,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0006186,CA,BC,ND,SwiftLine Freight,CUSTOMS_HOLD,2026-08-12T01:07:34,America/Edmonton,2026-08-12T07:07:34+00:00,True,2026-08-12T11:50:48,America/Edmonton,2026-08-12T17:50:48+00:00,True,49.2,6448.75,False,True,False,False,False,False,True,False,False,False,1
NA-20260812-0001302,US,NE,MS,Trans-Canada Haulers,IN_TRANSIT,2026-08-12T09:52:56,America/St_Johns,2026-08-12T12:22:56+00:00,True,2026-08-12T03:18:43,America/New_York,2026-08-12T07:18:43+00:00,True,45.3,15183.13,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0007920,CA,SD,ID,Northern Star Logistics,DELAYED,2026-08-12T10:04:33,America/Chicago,2026-08-12T15:04:33+00:00,True,2026-08-12T17:31:22,America/Edmonton,2026-08-12T23:31:22+00:00,True,17.9,22794.97,False,False,False,False,False,True,True,True,False,False,3
NA-20260812-0003074,CA,VT,NE,Pacific Rim Express,PICKED_UP,2026-08-12T14:44:48,America/Regina,2026-08-12T20:44:48+00:00,False,2026-08-12T11:40:22,America/Regina,2026-08-12T17:40:22+00:00,False,24.8,15280.2,True,False,True,False,False,True,True,True,False,False,4
NA-20260812-0004504,US,TN,MA,SwiftLine Freight,PICKED_UP,2026-08-12T17:46:19,America/St_Johns,2026-08-12T20:16:19+00:00,True,2026-08-12T16:09:21,Pacific/Honolulu,2026-08-13T02:09:21+00:00,False,48.5,9961.43,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0007057,US,WA,MO,Rocky Mountain Movers,DELAYED,2026-08-12T16:05:19,America/Edmonton,2026-08-12T22:05:19+00:00,True,2026-08-12T19:03:12,America/Chicago,2026-08-13T00:03:12+00:00,True,39.2,24359.61,False,False,False,False,False,False,False,True,False,False,1
NA-20260812-0000971,US,NY,UT,SwiftLine Freight,PICKED_UP,2026-08-12T08:05:18,America/Halifax,2026-08-12T11:05:18+00:00,True,2026-08-12T00:53:09,America/Vancouver,2026-08-12T07:53:09+00:00,True,-30.3,22867.86,True,False,True,False,False,False,False,True,False,False,2
NA-20260812-0007841,US,TN,WA,Atlantic Bridge Transport,IN_TRANSIT,2026-08-12T09:02:47,America/Toronto,2026-08-12T13:02:47+00:00,True,2026-08-12T20:24:31,America/Regina,2026-08-13T02:24:31+00:00,False,9.6,7645.85,True,False,False,False,False,False,False,True,False,False,1
NA-20260812-0010898,US,OH,ID,Midwest Carriers,DELIVERED,2026-08-12T12:41:56,America/Phoenix,2026-08-12T19:41:56+00:00,False,2026-08-12T07:16:05,America/Toronto,2026-08-12T11:16:05+00:00,True,53.2,1779.12,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0007474,US,BC,NY,Midwest Carriers,PICKED_UP,2026-08-12T11:55:56,America/Vancouver,2026-08-12T18:55:56+00:00,True,2026-08-12T03:33:25,America/Vancouver,2026-08-12T10:33:25+00:00,True,8.2,493.47,False,True,True,False,False,True,False,False,False,False,2
NA-20260812-0003362,CA,NB,TX,Rocky Mountain Movers,DELAYED,2026-08-12T01:42:56,America/Winnipeg,2026-08-12T06:42:56+00:00,True,2026-08-12T16:12:20,America/Vancouver,2026-08-12T23:12:20+00:00,True,44.4,6599.39,False,True,False,False,False,False,True,True,False,False,2
NA-20260812-0003911,CA,SD,HI,BlueRoute Freight,DELAYED,2026-08-12T11:43:07,America/Toronto,2026-08-12T15:43:07+00:00,True,2026-08-12T13:31:52,America/St_Johns,2026-08-12T16:01:52+00:00,True,-10.4,1317.15,False,False,False,False,False,True,True,True,False,False,3
NA-20260812-0004167,US,OK,CO,Rocky Mountain Movers,IN_TRANSIT,2026-08-12T21:52:38,America/Vancouver,2026-08-13T04:52:38+00:00,True,2026-08-12T21:06:30,America/Chicago,2026-08-13T02:06:30+00:00,True,14.8,15337.49,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0002243,US,CA,MO,Atlantic Bridge Transport,DELAYED,2026-08-12T01:10:15,America/Chicago,2026-08-12T06:10:15+00:00,True,2026-08-12T19:48:50,America/Winnipeg,2026-08-13T00:48:50+00:00,True,5.9,16351.07,False,False,False,False,False,False,False,True,False,False,1
NA-20260812-0002064,US,NT,MB,Trans-Canada Haulers,PICKED_UP,2026-08-12T23:52:18,America/Phoenix,2026-08-13T06:52:18+00:00,False,2026-08-12T02:27:19,Pacific/Honolulu,2026-08-12T12:27:19+00:00,False,-23.4,14030.38,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0007291,CA,MB,NE,Atlantic Bridge Transport,CUSTOMS_HOLD,2026-08-12T11:33:18,Pacific/Honolulu,2026-08-12T21:33:18+00:00,False,2026-08-12T15:21:09,America/Halifax,2026-08-12T18:21:09+00:00,True,41.1,8624.8,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0009457,CA,NT,NJ,PrairieLink Carriers,IN_TRANSIT,2026-08-12T13:09:42,America/Anchorage,2026-08-12T21:09:42+00:00,True,2026-08-12T13:57:51,America/Regina,2026-08-12T19:57:51+00:00,False,14.7,2226.95,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0004078,CA,YT,HI,SwiftLine Freight,DELAYED,2026-08-12T10:16:41,America/Edmonton,2026-08-12T16:16:41+00:00,True,2026-08-12T13:56:51,America/Vancouver,2026-08-12T20:56:51+00:00,True,14.4,23866.54,False,True,False,False,False,False,True,True,False,False,2
NA-20260812-0003720,US,MA,AK,Pacific Rim Express,CUSTOMS_HOLD,2026-08-12T02:54:44,Pacific/Honolulu,2026-08-12T12:54:44+00:00,False,2026-08-12T07:33:09,Pacific/Honolulu,2026-08-12T17:33:09+00:00,False,15.1,6306.68,False,False,False,True,False,False,False,False,False,False,1
NA-20260812-0007851,US,OK,NE,Gulf Coast Shipping,DELAYED,2026-08-12T04:02:02,America/Regina,2026-08-12T10:02:02+00:00,False,2026-08-12T13:58:26,America/Regina,2026-08-12T19:58:26+00:00,False,-25.3,8027.74,False,False,False,False,False,False,False,True,False,False,1
